CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,AccX,AccY,AccZ,GyX,GyY,GyZ
21470.72364,27735.77988,33730.98624,27709.87284,38757.5352,30543.36372,24960.76632,17066.41668,4.45433296,119.4379446,216.7767235,0.008062479,0.005624009,0.005952133
21449.30724,27718.52148,33711.32664,27687.74184,38724.49908,30474.00576,24943.63788,17045.28612,4.31589424,120.0582331,216.0837974,0.015192832,0.005185534,0.007294415
21427.31412,27694.818,33688.77012,27675.3456,38726.98776,30493.37376,24939.97596,17027.7156,5.37750192,117.3404882,218.4206528,0.019429149,0.007089826,0.008419412
21458.1348,27741.91212,33733.78848,27718.1892,38760.426,30472.13412,24964.2504,17047.82052,4.80091808,119.3628654,216.7745261,0.010059056,0.007381329,0.00506444
21460.6242,27737.85672,33731.9604,27732.48336,38780.397,30545.96004,24975.48492,17048.11788,3.93292928,119.9749746,216.1633936,0.012178191,0.004438953,0.00695506
21527.8848,27819.49428,33811.20864,27808.94196,38851.524,30556.09512,25034.22288,17091.07272,4.2599816,118.4494629,217.2997142,0.006459944,0.002193842,0.005649888
21313.27402,27619.70725,33514.49277,27921.99098,38777.8139,30349.43824,24875.31865,16992.69944,4.0115488,118.4280989,217.0735,0.015076622,0.004794421,0.007577617
21318.84991,27641.09669,33537.11896,27943.64344,38791.52843,30317.2924,24881.99759,16995.96003,3.94538144,118.1043427,217.5784229,0.009229957,0.001511227,0.002695794
21315.80708,27631.37337,33522.10114,27943.02103,38801.19836,30352.32848,24881.47064,16996.43061,4.04133632,118.1059298,217.4769744,0.008403299,0.002860344,0.005810532
21343.80359,27673.52992,33563.51079,27986.18562,38838.01885,30346.8919,24903.01086,17013.23918,4.175136,117.7584901,217.6329926,0.005415025,0.00116113,0.004250966
21336.56791,27655.5287,33540.23881,27979.0352,38835.05987,30374.72386,24900.5815,17015.06266,3.96796624,118.0054579,217.4813693,0.006128891,0.001428707,0.00437743
21339.58938,27664.86652,33547.90318,27988.3917,38838.35324,30342.97506,24897.56434,17015.07105,4.19796496,118.217633,217.4510934,0.007675762,0.001593746,0.004572742
21345.30434,27670.97273,33553.52196,28009.33318,38858.80956,30385.2664,24907.62362,17019.17459,4.06550816,118.0837112,217.5012683,0.007248517,0.001599605,0.005194811
21328.74242,27655.58251,33536.74356,27997.45999,38838.40041,30339.04127,24891.88771,17012.72221,3.8967936,117.946005,217.5137205,0.007322735,0.001411129,0.004333485
21345.99199,27680.34489,33561.95009,28031.50066,38878.37019,30387.65253,24911.85497,17024.59718,3.93878912,117.8629906,217.567924,0.00877781,0.001352047,0.005619615
21341.61101,27672.27762,33551.09644,28024.29788,38866.03703,30352.96072,24917.08617,17030.41013,3.85968128,117.4117829,217.7271163,0.008547341,0.001522945,0.005054186
21316.46879,27648.24307,33527.89196,28011.02022,38850.31481,30354.17809,24891.23039,17010.08133,4.06611856,117.675964,217.6605827,0.007352032,0.003950673,0.00753416
21334.91069,27664.51551,33541.96042,28033.97974,38867.76862,30351.93896,24911.45858,17022.74944,3.67057936,120.5909902,217.7042874,0.033991612,0.016303181,0.00964353
21367.89431,27701.51885,33583.23378,28098.13801,38923.05567,30396.84495,24912.35546,17072.04997,2.38385616,113.5027813,218.6381994,0.084297147,0.040844134,0.019570751
21402.43765,27743.70142,33620.31624,28138.95306,38948.57979,30418.14992,24963.06049,17118.03301,4.16280592,111.7919522,220.2367149,0.125090988,0.045059943,0.021800237
21387.13773,27719.28301,33597.03558,28122.28184,38931.88398,30408.36167,24954.91125,17110.40186,1.5821568,114.576597,219.711893,0.027550222,0.008765114,0.015417929
21384.37549,27717.06328,33592.49256,28132.55588,38925.64136,30379.97163,24951.01003,17122.63309,0.57695008,113.7100731,219.7858734,0.01082175,0.005249498,0.008075175
21341.90465,27679.12744,33551.60992,28109.14981,38883.02671,30351.57659,24908.81819,17104.1746,0.70904064,113.9455654,219.5398822,0.015643515,0.018038528,0.003678213
21316.60101,27659.99252,33527.67542,28095.42181,38865.60082,30323.57585,24887.29223,17098.73876,2.72018656,116.7184906,218.4870643,0.0083574,0.009292457,0.002445795
21265.33721,27601.70857,33468.95723,28038.69406,38811.2789,30285.92321,24850.87005,17041.55205,2.7980736,116.9787651,218.0503842,0.010295872,0.005266588,0.005454576
21239.16538,27572.11196,33439.47515,28015.54305,38799.00668,30272.34911,24836.18982,17013.76919,3.49783616,117.4123933,219.043627,0.050213739,0.011391572,0.006545393
21257.81152,27566.90072,33448.83421,28028.93603,38793.60328,30276.64367,24842.01918,17019.24835,2.98900672,104.2612032,222.4257314,0.113401077,0.035349031,0.024718687
21206.57567,27535.27142,33400.74099,27990.46799,38753.10372,30209.33267,24766.37128,16995.49214,0.90974016,112.3851389,221.3406843,0.032798744,0.017783646,0.012687468
21171.54447,27520.33952,33378.9759,27972.7592,38731.93649,30194.7998,24731.56361,16987.76466,2.62850448,113.6133858,220.0310101,0.023406678,0.017521928,0.006317855
21114.74896,27450.53212,33306.29284,27909.81525,38676.31288,30166.42134,24708.02875,16938.06431,3.43398832,115.4885346,219.0480219,0.005105944,0.003508292,0.00520067
21145.36002,27498.56283,33360.03517,27958.52912,38725.43964,30188.17989,24749.27615,16945.13084,4.02522176,116.0029797,218.7927526,0.005359361,0.003014152,0.00349169
19788.2818,25275.20102,30798.46359,27267.89302,36232.71842,28246.68171,23722.35841,16712.36869,1.78712912,105.2404069,224.3609435,0.009829565,0.001099118,0.005389146
19810.21401,25292.76313,30808.9771,27283.04874,36258.80273,28285.10107,23739.63832,16737.27901,1.70142896,104.9874571,224.4588517,0.010125462,0.002280756,0.005185045
19798.11713,25278.22339,30788.73891,27263.4068,36239.21874,28250.31271,23730.36387,16741.49767,1.5357664,104.2157894,224.7297472,0.007494121,0.001451656,0.004145985
19812.425,25294.69766,30801.1892,27275.67775,36259.25928,28278.09359,23735.49079,16757.23056,1.59949216,104.2907466,224.8122733,0.009540015,0.002372553,0.005737778
19807.7593,25290.95339,30799.07757,27268.9735,36248.63468,28246.21762,23726.75058,16776.53973,1.7439128,104.0744208,224.766127,0.005971176,0.003328116,0.005728501
19831.29233,25314.16727,30822.04732,27289.98429,36279.05046,28281.96516,23746.14621,16803.45626,1.88625808,103.8451546,224.8462115,0.005348131,0.001373043,0.004362294
19838.13785,25317.88813,30824.57675,27288.80572,36280.16604,28271.40448,23743.88655,16816.71793,1.7964072,104.2247013,224.613405,0.009260718,0.002259272,0.004939929
19842.48633,25319.70521,30828.59316,27292.31848,36290.18178,28291.35294,23751.98947,16835.33073,1.78029264,105.5114245,224.7425656,0.025257748,0.018723097,0.011138155
19851.0376,25316.63433,30829.40905,27287.76892,36281.94113,28287.58308,23716.35812,16882.90285,2.02689424,98.39208512,225.8809616,0.062529625,0.029815842,0.011572724
19828.47979,25305.12976,30817.25932,27265.60441,36261.74163,28255.90949,23713.83653,16860.17771,3.34853232,102.9569005,226.401999,0.074756156,0.032927162,0.013685024
19760.05749,25230.20489,30739.24416,27179.89885,36178.65142,28163.97741,23644.86236,16815.61925,1.1622016,104.4612923,225.1005042,0.034850985,0.022324162,0.012313933
19605.48022,25064.36653,30572.77,27012.87689,36018.26151,28025.92141,23499.75147,16649.01894,0.98445312,105.3495464,224.6397742,0.048063842,0.015580038,0.013574672
19530.80481,25008.00795,30506.09777,26938.22268,35940.80724,27939.25282,23425.26712,16599.75156,1.77040416,102.8672938,225.0184664,0.037613673,0.01583785,0.00657762
19435.82492,24914.04583,30409.83726,26837.09985,35837.2168,27856.51516,23338.42333,16511.31698,1.31773152,102.9813165,225.1908434,0.016396931,0.006928693,0.006906721
19421.2987,24908.43623,30404.81792,26823.06269,35824.9049,27833.91051,23320.21283,16488.35647,0.95368896,103.8588275,224.9780579,0.007096173,0.007213849,0.004493641
19378.48735,24860.97225,30357.36251,26765.21274,35773.23561,27794.95386,23283.68231,16447.03699,1.99039232,104.2829334,224.9204362,0.007566875,0.008193338,0.003764151
19365.54502,24857.81487,30352.10094,26750.99589,35766.68677,27780.51762,23275.31429,16422.38623,1.99002608,105.5713658,224.2195749,0.010381809,0.002167963,0.003083488
19405.63676,24916.5034,30408.77383,26798.2538,35814.48325,27813.12106,23315.86274,16444.67107,2.56502288,104.573728,224.4676414,0.005551744,0.007737285,0.004512195
19444.65852,24957.74483,30447.94579,26834.30772,35855.6591,27862.38808,23378.17626,16492.32914,3.6465296,105.0045483,224.5147643,0.010642063,0.004614734,0.002902825
19452.3088,24967.72917,30457.19065,26837.5249,35862.90157,27860.72215,23369.0549,16482.90158,3.67997952,104.9967352,224.5213566,0.006140121,0.002454584,0.009878393
19473.89709,24988.65977,30476.79004,26855.02539,35892.19585,27893.73714,23390.94709,16501.21216,3.0715328,105.0356787,224.2580301,0.006564925,0.003472647,0.003484854
19475.00454,24997.45623,30482.91412,26854.41217,35893.97971,27878.7405,23411.53902,16509.21118,3.9529504,105.1079501,224.3368938,0.007418438,0.004176747,0.002645989
19464.85138,24981.05684,30468.51137,26838.1248,35888.28989,27885.54267,23387.9246,16485.18281,3.29091056,105.2333262,224.7780909,0.038323632,0.016627887,0.018715284
19472.10803,24967.86896,30482.11382,26827.36051,35867.02356,27733.31181,23356.29665,16476.97737,4.28244432,122.4617442,231.0774189,0.079825479,0.234647837,0.098949454
19496.84827,25007.24475,30554.16476,26842.13499,35885.45915,27415.78701,23449.60977,16542.22096,62.6600016,104.3893872,205.5453635,0.38666112,0.455203425,0.086458275
19528.77818,25043.95937,30562.07656,26953.20508,35925.49161,27755.03954,23588.28492,17249.96671,101.2538845,46.8433168,212.1252314,0.384010736,0.07179425,0.133015773
19357.691,24813.32157,30267.86582,26774.88437,35688.38466,27735.38093,23378.38513,17406.86136,83.30690368,6.77312048,232.5465296,0.203039519,0.093751225,0.064885576
19517.28052,24708.61945,30075.86407,26587.21202,35554.5426,27525.27933,23242.19094,16860.10591,75.91764544,24.4263768,234.6350742,0.150171491,0.041222062,0.020230417
19843.09729,25184.5025,30454.53171,26953.10109,36030.20762,28339.44881,23758.59842,16791.79355,70.86536464,32.9878472,235.2419339,0.040199604,0.042626844,0.06271273
21400.53415,26812.76777,32272.58759,28772.42448,37835.29776,30299.8451,25547.21354,18078.32263,69.15551216,32.3225112,236.3125755,0.042196669,0.054119002,0.026207941
22152.33391,27447.16351,33016.87002,29536.74894,38597.26117,31119.69181,26125.11947,18715.14721,72.22265008,28.64094464,235.9871102,0.24113659,0.127297037,0.117897647
21969.15024,27576.64188,33033.686,29522.47352,38578.97629,30892.3229,26019.55592,19021.1172,111.9804437,33.54856064,211.8252808,0.644990048,0.214935485,0.158834066
22559.86578,28140.88138,33554.36174,30052.40462,39095.97789,31520.53123,26757.73638,19701.51607,107.1936869,70.21040544,212.6842357,0.055095562,0.145404901,0.127185221
24358.60625,29996.16179,35383.01411,31883.26865,40906.79422,33418.10889,28806.80347,21772.79782,99.49727536,50.74230784,219.8288456,0.037755763,0.038803612,0.023962829
25418.19373,30968.71394,36380.35779,32880.9881,42044.3729,34828.86461,29804.09673,22718.35246,92.133776,27.58495264,215.1778418,0.239126829,0.384465813,0.242298208
25325.77645,30804.13613,36226.09097,32686.68281,41825.12667,34472.25491,29427.05973,22594.78854,11.3143744,81.49718976,236.6302277,0.319190101,0.192498531,0.3222648
24836.72196,30331.58381,35748.41239,32194.27391,41331.38683,33920.406,28900.54849,22157.12347,7.73877328,112.2380325,229.4288506,0.234240123,0.059052583,0.049401241
24531.17282,30043.76437,35461.51305,31891.90071,41021.81813,33533.03355,28564.2266,21856.73938,0.89692176,105.063635,224.193816,0.020020945,0.006737287,0.009457007
24325.2275,29855.11446,35270.23916,31692.31727,40831.40827,33327.71872,28364.90761,21648.02855,2.13932992,108.1941325,223.0778827,0.017666459,0.011301729,0.003265617
24205.35478,29750.64873,35162.39504,31576.42322,40707.58994,33161.50833,28239.01985,21506.65978,2.40570848,109.0611446,222.6432779,0.017230913,0.012546843,0.008928688
24065.63359,29585.76175,34997.5918,31418.11954,40555.30847,33050.01105,28081.09136,21391.36968,1.50732176,106.3191058,223.7106234,0.044887092,0.022410587,0.01307272
23982.39252,29508.50374,34925.79108,31337.81729,40468.23781,32931.03112,27959.32732,21278.4265,1.852564,103.4573064,225.1680144,0.027209403,0.015395957,0.016342243
23870.15481,29420.91476,34831.25858,31235.8526,40370.86371,32801.59852,27840.47979,21168.30949,2.30328336,105.0121173,223.9927502,0.029475022,0.030539473,0.008856911
23837.06077,29421.79011,34824.12519,31219.51809,40349.08392,32727.38767,27822.45122,21122.25385,2.68344048,107.9452114,223.3618408,0.015806112,0.016658649,0.00434618
23860.69756,29445.54654,34846.00489,31238.94003,40378.56475,32783.90299,27849.64732,21126.68149,3.6801016,106.8809179,223.5814627,0.008547341,0.00250683,0.004273915
23895.68752,29482.56174,34882.50895,31270.22629,40409.29469,32782.51274,27878.06029,21151.2045,3.53287312,107.1074984,223.4564528,0.00697215,0.002401361,0.00483739
23912.4571,29499.98456,34896.41269,31284.06955,40432.19442,32818.77536,27888.74831,21162.56757,3.48123328,107.004707,223.4225146,0.002840813,0.001751949,0.004403309
23903.56137,29491.96439,34886.88565,31270.46735,40417.13904,32780.55137,27879.64357,21164.77646,3.5049168,107.6873784,223.1002234,0.005505845,0.001770503,0.00530565
23907.36595,29500.9036,34896.09016,31278.56917,40431.90247,32796.07318,27871.91234,21156.31785,3.54312784,107.8001803,223.0394275,0.006666487,0.001672359,0.004209462
23926.02232,29526.07283,34920.297,31299.18547,40450.91562,32794.94117,27899.8674,21184.7376,3.62247984,108.112461,222.7500979,0.007504375,0.002262201,0.0050161
23899.59717,29494.19471,34887.9812,31264.72178,40425.35541,32778.21726,27869.08343,21157.44534,3.54752272,107.8010349,222.9523845,0.007551738,0.001839839,0.004786609
23864.94323,29461.51287,34851.78774,31225.42897,40387.76897,32715.50987,27823.75109,21126.20427,3.54019792,108.0229763,222.9357816,0.0061035,0.001804683,0.004636219
23806.53569,29400.19717,34786.46528,31157.53601,40329.83315,32671.29543,27759.02435,21061.05185,3.64201264,108.8581256,222.5520842,0.011566865,0.002712395,0.005962387
23713.66956,29312.02427,34694.59603,31062.43167,40237.8066,32563.04565,27668.98495,20970.50988,3.69304208,107.996485,222.7938026,0.007995585,0.001898921,0.005395982
23667.06379,29274.59204,34655.26029,31020.23595,40199.10589,32523.07638,27616.14695,20908.20367,3.73894416,107.5488176,223.0454094,0.009315894,0.001445309,0.005232897
23652.18204,29262.24841,34642.21503,31002.06197,40186.32491,32500.45678,27604.04542,20894.37568,3.512852,107.2055286,223.0969272,0.006395003,0.00153027,0.003359855
23621.6685,29235.74369,34616.6512,30970.73315,40166.58235,32493.05346,27569.61803,20858.43083,3.67326512,108.4384146,222.5653909,0.007469707,0.003656241,0.005482896
23588.89783,29208.88431,34586.52376,30936.05609,40136.13385,32441.10281,27544.20195,20831.05982,3.35854288,107.5289186,223.1599205,0.012749967,0.002780266,0.004126454
23536.99555,29159.16906,34536.51666,30876.64632,40080.11748,32381.16791,27492.513,20783.08487,3.5085792,106.9426904,223.1842144,0.010329075,0.00637596,0.010006322
23529.24201,29138.19385,34514.73671,30854.05317,40071.41667,32470.94565,27477.54523,20839.08932,4.2093184,106.7917995,223.5797536,0.035804596,0.011542939,0.014958458
23507.98694,29113.31788,34489.04251,30822.81469,40046.95223,32452.83755,27439.07845,20823.39768,3.8711568,107.7398728,222.8121146,0.012248016,0.003486807,0.014270471
23489.38205,29117.02592,34486.8939,30816.41406,40038.16028,32342.35911,27430.74299,20769.00164,6.74565248,106.3020146,224.5903318,0.063250815,0.023985778,0.033403235
31128.46886,48936.5903,51182.73742,50098.33455,51249.70893,37556.65204,116045.8567,71146.56535,10.62804064,97.70978,228.6571829,0.135045064,0.082605257,0.066641431
33548.45356,91674.19211,86790.82437,90788.5218,81395.41287,70990.15198,194329.5687,149723.6203,20.72234752,80.80194416,233.3973051,0.085428004,0.047735229,0.026530206
62360.61722,67947.19052,62702.01448,66548.26505,57385.70956,11387.41646,178521.5707,194548.8521,10.16486912,75.78042752,234.79036,0.021039009,0.047691772,0.016365192
54670.15298,35378.23406,29636.90328,33514.28427,24575.48018,11858.98228,138849.676,159243.61,5.5204576,83.9104672,230.3041642,0.126560223,0.054056014,0.028496021
21685.06737,9965.345516,14316.90299,11431.12357,19202.00367,4795.454602,61291.02894,68124.77721,6.81011072,100.113169,230.4124491,0.110434776,0.050806022,0.061158047
3772.248309,24133.25631,29915.82482,26268.65386,35357.69642,14658.21344,35574.3111,33612.81742,0.354032,105.0293306,224.5137877,0.015508261,0.004549305,0.008771462
11801.93549,30939.14774,36584.34136,32956.27141,42117.11151,23554.85484,30309.55114,25974.0954,0.30605456,104.8535354,224.3809646,0.006782209,0.003188468,0.006125961
18046.03764,35312.45333,40877.49697,37245.67389,46446.57694,29208.84473,30297.53644,24935.69546,0.6403096,103.3060493,225.7287278,0.012736296,0.008062479,0.0074492
22277.16738,38588.63628,44110.74246,40464.99778,49682.83296,33325.81076,31760.66264,25813.88604,2.22759376,108.8478709,222.3494314,0.027921804,0.01644527,0.022329044
25405.98102,41128.47259,46614.40335,42960.90666,52196.77046,36313.85732,33644.47843,27218.74962,2.55281488,104.724741,224.4411501,0.043686412,0.006578108,0.017774369
27748.01243,43016.863,48474.14246,44811.09919,54051.94485,38568.29244,35421.51086,28628.04743,1.50817632,103.6605696,224.7198587,0.044315316,0.014070765,0.025422786
29072.49648,43866.39667,49294.15443,45635.78465,54898.93966,39957.74639,36642.50613,29383.3532,1.8385248,111.0591059,221.9212968,0.04296571,0.007508282,0.014305627
29853.59958,44527.58753,49943.64681,46269.81373,55536.80739,40812.85158,37424.63596,29809.38324,0.80194352,106.2490318,223.822937,0.027118095,0.003848623,0.007100079
30633.65161,45203.18007,50606.47401,46927.60674,56206.56113,41615.80079,38189.59847,30408.87036,0.30727536,104.8517042,224.3422653,0.013990199,0.005107409,0.002872551
31367.95906,45897.47746,51294.06696,47607.99918,56879.25297,42306.4215,38832.46132,31046.2288,0.60380768,104.1578014,224.8571987,0.005600572,0.002737298,0.003316398
32047.37267,46459.59524,51843.86672,48160.68466,57439.0606,42956.24723,39390.77747,31686.56996,0.69561184,104.6720024,224.6460003,0.007100568,0.001811519,0.004414051
32596.38737,46950.95737,52330.60292,48640.74813,57913.82805,43425.28962,39839.23029,32236.28209,0.63090944,104.6922677,224.5800771,0.006115707,0.002248041,0.004489246
33062.10632,47299.77666,52665.47474,48979.41348,58262.96874,43887.10137,40233.71873,32670.53992,0.62480544,104.4590949,224.6232934,0.005923325,0.001337887,0.004353504
33432.73091,47592.47456,52951.67818,49261.90389,58544.28762,44209.27963,40545.38089,33021.23706,0.68523504,104.4357776,224.5739731,0.007963359,0.001969722,0.004539539
33730.84253,47813.11137,53164.48461,49479.62669,58768.9356,44525.54644,40792.78692,33336.93724,0.77874832,104.6445344,224.6679747,0.007848124,0.001257809,0.004972155
33954.14284,47936.96679,53281.65568,49596.20034,58883.85326,44669.36039,40983.45859,33552.77711,1.1634224,104.77516,225.2156256,0.045799687,0.006297835,0.012161102
33731.36158,47392.51376,52729.59334,49053.90255,58360.22571,44411.89575,40724.60672,33437.56294,2.84666144,95.7558896,227.288544,0.06537288,0.021802679,0.017359331
33207.5836,46846.30472,52180.91875,48495.75691,57796.5647,43847.1162,40122.93784,33488.37409,3.21082608,97.42130496,228.3549128,0.037382229,0.007482403,0.011686005
32851.06311,46519.32928,51843.38658,48156.31161,57459.96159,43487.35393,39823.20324,33390.69407,2.85020176,100.7306496,226.4616962,0.058889009,0.026202081,0.004062001
32589.76133,46180.99177,51499.17548,47805.90954,57104.70889,43146.10722,39638.01945,33004.05034,0.89557888,104.8077554,224.618044,0.012285613,0.002997063,0.004724597
32372.18148,45859.32281,51174.60716,47480.51648,56789.30424,42956.27484,39474.29269,32692.69464,0.70147168,104.2352002,224.985749,0.011923309,0.002303705,0.004039052
32219.54084,45679.11429,50998.31633,47296.12269,56601.21975,42738.12622,39379.36852,32497.39247,1.07320528,103.9177922,224.805681,0.007520489,0.003184562,0.007287579
32110.24203,45464.06555,50782.99438,47079.97655,56392.21204,42631.26725,39299.84192,32392.34116,0.833196,104.0828443,224.8574429,0.007939433,0.001903315,0.003176261
32038.48233,45286.69082,50606.60961,46897.28626,56205.25364,42476.93035,39201.99352,32270.05988,0.95539808,104.0547659,224.8197202,0.007600566,0.002051264,0.005266588
31949.71536,45086.55183,50409.83419,46698.56038,56011.62377,42401.4411,39090.05727,32138.4424,0.81573856,104.0491502,225.0753557,0.010268528,0.003773916,0.004261708
31720.05549,44642.95857,49963.66925,46249.10891,55560.49357,42107.11583,38841.35404,31859.9056,1.53308064,106.7568846,223.6538562,0.026061945,0.02383197,0.004619617
31153.61306,43929.61208,49247.85522,45534.21451,54853.0589,41599.69068,38328.8154,31194.87757,1.55993824,108.091219,222.7951454,0.025011166,0.010947238,0.007437969
30849.01082,43596.61944,48919.09257,45198.85625,54515.78704,41262.54994,38046.56388,30883.02698,0.28237104,104.8226491,224.6375768,0.020611764,0.004270009,0.003015617
30712.88041,43369.14811,48690.85239,44969.63191,54288.20084,41125.39463,37854.52837,30747.18468,0.25746672,104.2117608,224.881981,0.009668432,0.00239892,0.004833972
30662.26196,43224.95396,48547.96187,44823.09323,54140.72994,41003.19382,37753.33925,30705.36902,0.18031216,103.7990083,225.1655728,0.008577615,0.002414056,0.00558104
30599.73791,43015.1275,48340.14843,44612.30417,53936.80564,40933.46116,37636.99325,30640.33732,0.37026864,103.6610579,224.9890451,0.004567859,0.002499994,0.003823232
30541.60781,42858.08456,48182.97322,44452.00776,53775.28319,40812.25001,37559.88052,30597.59016,0.262472,103.8117046,225.111003,0.006664534,0.002209467,0.005854965
30483.19824,42662.37378,47985.26987,44254.41736,53579.84755,40754.2619,37469.9869,30538.7977,0.33840576,104.092977,224.9046878,0.00791746,0.002114741,0.004429188
30432.17222,42506.84211,47825.10443,44094.94184,53420.97616,40646.84712,37391.87189,30485.63092,0.2545368,103.925117,225.017856,0.005633775,0.001824702,0.004881823
30382.55045,42331.67055,47647.99672,43917.31701,53246.26516,40590.14466,37317.04878,30437.86949,0.19154352,103.8318478,225.0281107,0.007049787,0.00187353,0.004537098
30374.6562,42247.89322,47563.34289,43833.09426,53161.46141,40531.61564,37282.41339,30419.02093,0.14210112,103.6125922,225.2672654,0.009236304,0.002762688,0.005539537
30372.47974,42133.82734,47445.32438,43717.60735,53047.5658,40528.03095,37249.2794,30413.13573,0.1599248,103.8208606,225.0489864,0.00814451,0.002082026,0.004460438
30375.49735,42053.5107,47364.15459,43636.13964,52967.30744,40514.23153,37267.40534,30424.14027,0.27760992,103.2625888,225.3987456,0.008509744,0.002220697,0.005196764
30349.67468,41875.57258,47181.40913,43455.61554,52787.82242,40463.48162,37192.66796,30379.01102,0.22413888,103.009639,225.5147216,0.009125953,0.002434564,0.005667466
30311.21988,41772.62432,47079.43775,43354.02342,52689.98018,40393.37191,37135.94499,30346.28223,0.23634688,102.8641197,225.5658731,0.008861794,0.002665521,0.005732895
30306.50416,41676.35777,46978.58984,43254.60249,52588.93039,40370.99505,37118.48217,30359.90456,0.25490304,102.6350976,225.5949282,0.005956528,0.001887202,0.004879382
30279.47218,41555.48283,46853.19116,43129.94076,52469.76429,40311.72117,37068.78714,30326.17466,0.19838,102.7222627,225.596271,0.004043447,0.002267084,0.002690911
30277.69117,41511.06226,46811.44218,43085.31827,52425.38614,40289.34752,37053.899,30309.22999,0.32876144,103.3705075,225.3562618,0.006868635,0.002372553,0.004939929
30286.29215,41472.59903,46770.58918,43045.53763,52390.38653,40282.43967,37057.70341,30309.98093,0.30935072,103.3999288,225.2933906,0.006115219,0.001722652,0.004384754
30299.6306,41400.34663,46698.77308,42969.15495,52313.56419,40266.9042,37058.62054,30314.78719,0.25368224,103.3091013,225.246756,0.006388656,0.00195312,0.004752918
30310.58068,41353.0584,46651.65216,42919.41229,52271.27361,40263.98711,37068.79597,30319.68976,0.29274784,103.3888195,225.2083008,0.00774998,0.002017573,0.005207506
30301.23016,41306.72807,46611.49877,42873.08765,52221.12618,40229.68765,37032.51762,30298.62596,0.38528448,103.308735,225.3010816,0.007822246,0.001914058,0.004711414
30313.6613,41241.15729,46543.48732,42804.49732,52160.11211,40235.40933,37013.10048,30308.92567,0.3412136,103.3893078,225.2373558,0.006906721,0.002159662,0.005131823
30303.95173,41197.70189,46506.24356,42758.30438,52109.02491,40189.51936,36979.53181,30301.16936,0.35244496,103.0133014,225.4353696,0.00664012,0.001100095,0.004309559
30284.63221,41119.15148,46427.16623,42678.91753,52036.9404,40179.25035,36945.63828,30288.77126,0.50577744,103.2622226,225.3776258,0.008095682,0.002068842,0.00540233
30264.58919,41063.08286,46374.42159,42622.68612,51973.12233,40118.83306,36915.89628,30272.35605,0.33217968,103.2624667,225.4498971,0.007068341,0.001377438,0.004730457
30286.85525,41059.79948,46374.26952,42622.08381,51978.46199,40137.27783,36931.72261,30297.08773,0.37454144,103.0207483,225.5511014,0.007782695,0.001701168,0.005123034
30299.37749,41051.35184,46369.4684,42609.84561,51959.38228,40106.95513,36922.00718,30307.55339,0.25710048,102.7109093,225.5227789,0.009123512,0.00201562,0.005112292
30293.02343,40995.29131,46311.32306,42554.61333,51910.91891,40120.89049,36894.19071,30310.83063,0.39663792,102.7489982,225.5087397,0.00657469,0.001591305,0.004158192
30243.73392,40904.72632,46222.06779,42459.3472,51812.79093,40043.25174,36840.05059,30268.44943,0.20765808,102.5653899,225.5338882,0.006167465,0.00202978,0.004919909
30198.79519,40825.97877,46144.97338,42382.23634,51742.04337,40013.7375,36775.21219,30214.07823,0.60038944,102.721164,225.5539093,0.005742173,0.002097163,0.004392079
30162.24361,40789.49622,46109.01471,42341.63966,51696.53946,39954.36698,36732.52621,30180.77997,0.49613312,103.1879979,225.3065752,0.006376937,0.001943843,0.004862781
30120.10438,40738.56556,46054.69395,42289.89031,51654.42229,39959.08617,36700.73541,30142.99622,0.32766272,103.0241666,225.5203373,0.00503612,0.001195309,0.003988759
30051.72619,40648.99534,45965.51573,42195.42452,51556.11429,39866.53292,36642.14438,30092.88636,0.45950912,103.1521064,225.414616,0.008634744,0.002266596,0.005526841
30008.22811,40598.08616,45910.8988,42145.23957,51511.89415,39867.34596,36591.09822,30061.78837,0.46488064,103.2397598,225.3143883,0.006504378,0.001952143,0.004375477
29954.72808,40539.98683,45852.29715,42084.20678,51444.03294,39782.39665,36533.79779,30024.53099,0.48441344,103.1977643,225.3905662,0.008049296,0.001662105,0.004970202
29930.25261,40518.15559,45829.50134,42068.49158,51432.86187,39796.75428,36515.46317,30005.965,0.41604864,103.0136677,225.5637978,0.006542464,0.001439449,0.004399403
29872.92416,40446.2164,45756.50882,41994.55923,51352.05701,39711.09649,36459.13345,29961.63886,0.37136736,103.6304158,225.1978019,0.014031702,0.00564354,0.01080466
29660.48149,40174.58222,45480.35905,41723.44667,51085.92335,39524.30444,36300.62968,29742.10419,0.61479488,106.1300038,223.9428195,0.015657186,0.005014147,0.007176251
29374.63062,39895.78682,45201.51429,41441.28218,50801.19261,39219.98956,36092.26505,29441.01024,0.60966752,105.7710886,224.1730624,0.012415984,0.002040522,0.005247545
29147.18055,39668.83838,44971.77684,41214.48349,50578.60639,39030.88511,35913.77639,29206.51799,0.66155152,105.054479,224.5226995,0.009232887,0.002103022,0.002927239
29014.55278,39592.69495,44898.70869,41138.56224,50496.77355,38877.68534,35814.17807,29086.82564,0.83637008,104.7036211,224.8227722,0.005369615,0.002886223,0.004661609
28893.49313,39432.23556,44735.44359,40981.08009,50341.29251,38821.55321,35710.51357,28971.30481,1.58386592,106.7214814,223.9610094,0.014098597,0.006931623,0.005870102
